FusionName	Sample	zscore_Gene1A	zscore_Gene1B	zscore_Gene2A	zscore_Gene2B	note_expression_Gene1A	note_expression_Gene1B	note_expression_Gene2A	note_expression_Gene2B	LeftBreakpoint	RightBreakpoint	Caller	Fusion_Type	JunctionReadCount	SpanningFragCount	Confidence	annots	Gene1A	Gene2A	Gene1B	Gene2B	Gene1A_anno	Gene1B_anno	Gene2A_anno	Gene2B_anno	Fusion_anno
LRRK2--RNU6-699P(468245)/AC104806.2(51689)	BS_B1C6GZ84	5.43688689978565	NA	NA	NA	differentially expressed	NA	NA	NA	12:40315798	4:67365616	ARRIBA	other	2	1	medium	[],translocation	LRRK2	NA	RNU6-699P	AC104806.2	kinase	NA	NA	NA	NA
LSM14B--CDH4	BS_B61168DE	-0.911627309671382	-1.64209128545427	NA	NA	no change	no change	NA	NA	20:62123613	20:61556850	ARRIBA	other	6	0	low	[INTRACHROMOSOMAL[chr20:0.18Mb]],duplication	LSM14B	NA	CDH4	NA	NA	tsgs	NA	NA	NA
LTBP1--DDX1(9924)/AC008278.1(27649)	BS_AHEFXG7W	6.08519979800709	-0.190386631315136	NA	NA	differentially expressed	no change	NA	NA	2:33187080	2:15641035	ARRIBA	frameshift	53	1	high	[],duplication	LTBP1	NA	DDX1	AC008278.1	NA	onco	NA	NA	NA
LTBP3--AC090559.1	BS_N5DVEJXT	3.97695252545668	NA	NA	NA	differentially expressed	NA	NA	NA	11:65553447	11:47401142	ARRIBA	frameshift	14	11	medium	[INTRACHROMOSOMAL[chr11:18.13Mb]],inversion/5'-5'	LTBP3	NA	AC090559.1	NA	onco	NA	NA	NA	NA
LTBP3--AP000769.1(12490)/AP000769.3(8031)	BS_KBT7MQ6H	2.98481124175287	NA	NA	NA	differentially expressed	NA	NA	NA	11:65543105	11:65479210	ARRIBA	frameshift	9	3	high	[],inversion	LTBP3	NA	AP000769.1	AP000769.3	onco	NA	NA	NA	NA
LTBP3--AP000769.3(8370)/MALAT1(1256)	BS_KBT7MQ6H	2.98481124175287	NA	NA	3.89391742992976	differentially expressed	NA	NA	differentially expressed	11:65543105	11:65496506	ARRIBA	frameshift	4	0	medium	[],inversion	LTBP3	NA	AP000769.3	MALAT1	onco	NA	NA	CosmicCensus, onco	NA
MACF1--SLC6A18	BS_JR5ATB7G	1.249614825001	113.974930121708	NA	NA	no change	differentially expressed	NA	NA	1:39231243	5:1243555	ARRIBA	in-frame	72	6	high	[INTERCHROMOSOMAL[chr1--chr5]],translocation	MACF1	NA	SLC6A18	NA	onco	NA	NA	NA	NA
MACF1--SLC6A18	BS_JR5ATB7G	1.249614825001	113.974930121708	NA	NA	no change	differentially expressed	NA	NA	1:39231243	5:1245848	ARRIBA	in-frame	1	0	low	[INTERCHROMOSOMAL[chr1--chr5]],translocation	MACF1	NA	SLC6A18	NA	onco	NA	NA	NA	NA
MACF1--TTYH1	BS_S5P8VTN5	1.19768331723293	-0.452331457044392	NA	NA	no change	no change	NA	NA	1:39455097	19:54435828	ARRIBA	frameshift	1	1	low	[INTERCHROMOSOMAL[chr1--chr19]],translocation	MACF1	NA	TTYH1	NA	onco	NA	NA	NA	NA
MAD1L1--MAD1L1	BS_13CGKADW	-1.64347859257365	-1.64347859257365	NA	NA	no change	no change	NA	NA	7:1898200	7:2149238	ARRIBA	frameshift	3	0	low	[SELFIE,[\ChimerSeq\],INTRACHROMOSOMAL[chr7:0.42Mb]],duplication/non-canonical_splicing	MAD1L1	NA	MAD1L1	NA	tsgs, onco	tsgs, onco	NA	NA	NA
MALAT1--DST	BS_J8VX4D17	1.68507247309645	0.318009543801848	NA	NA	no change	no change	NA	NA	11:65499357	6:56896144	ARRIBA	other	6	0	low	[INTERCHROMOSOMAL[chr11--chr6]],translocation	MALAT1	NA	DST	NA	CosmicCensus, onco	onco	NA	NA	NA
MAML2--AP000787.1(30659)/AP001790.1(217643)	BS_WYERXS4G	5.64671751725929	8.09616618568454	NA	NA	differentially expressed	differentially expressed	NA	NA	11:95978441	11:95264763	ARRIBA	other	4	1	medium	[],inversion	MAML2	NA	AP000787.1	AP001790.1	CosmicCensus, onco	NA	NA	NA	NA
MAML2--NHSL2	BS_WYERXS4G	5.64671751725929	-0.269153971079075	NA	NA	differentially expressed	no change	NA	NA	11:96341383	X:72100189	ARRIBA	frameshift	2	1	high	[INTERCHROMOSOMAL[chr11--chrX]],translocation/5'-5'	MAML2	NA	NHSL2	NA	CosmicCensus, onco	NA	NA	NA	NA
MAML2--YAP1	BS_1J2WQ08M	4.94291467230944	3.13331937181179	NA	NA	differentially expressed	differentially expressed	NA	NA	11:96341383	11:102114144	ARRIBA	in-frame	26	1	high	[CCLE,INTRACHROMOSOMAL[chr11:5.77Mb]],inversion	MAML2	NA	YAP1	NA	CosmicCensus, onco	tsgs, onco	NA	NA	TCGAFusion
MAML2--YAP1	BS_3DCBDJAT	4.76987446671968	3.21413289676854	NA	NA	differentially expressed	differentially expressed	NA	NA	11:96091892	11:102186018	ARRIBA	frameshift	4	0	high	[CCLE,INTRACHROMOSOMAL[chr11:5.77Mb]],inversion	MAML2	NA	YAP1	NA	CosmicCensus, onco	tsgs, onco	NA	NA	TCGAFusion
MAML2--YAP1	BS_3DCBDJAT	4.76987446671968	3.21413289676854	NA	NA	differentially expressed	differentially expressed	NA	NA	11:96091892	11:102205893	ARRIBA	frameshift	4	0	medium	[CCLE,INTRACHROMOSOMAL[chr11:5.77Mb]],inversion	MAML2	NA	YAP1	NA	CosmicCensus, onco	tsgs, onco	NA	NA	TCGAFusion
MAML2--YAP1	BS_3DCBDJAT	4.76987446671968	3.21413289676854	NA	NA	differentially expressed	differentially expressed	NA	NA	11:96091892	11:102114144	ARRIBA	in-frame	1	0	low	[CCLE,INTRACHROMOSOMAL[chr11:5.77Mb]],inversion	MAML2	NA	YAP1	NA	CosmicCensus, onco	tsgs, onco	NA	NA	TCGAFusion
MAML2--YAP1	BS_QP6MSKRE	5.16311107103836	3.5565149138431	NA	NA	differentially expressed	differentially expressed	NA	NA	11:96341383	11:102114144	ARRIBA	in-frame	59	6	high	[CCLE,INTRACHROMOSOMAL[chr11:5.77Mb]],inversion	MAML2	NA	YAP1	NA	CosmicCensus, onco	tsgs, onco	NA	NA	TCGAFusion
MAP2--LINC01953(46928)/AC079610.3(52355)	BS_RRAEQZ97	0.419591914295395	NA	NA	NA	no change	NA	NA	NA	2:209580100	2:213214640	ARRIBA	other	3	0	medium	[],inversion	MAP2	NA	LINC01953	AC079610.3	onco	NA	NA	NA	NA
MAP2--MAP2	BS_MKM0EEN1	0.566502438573039	0.566502438573039	NA	NA	no change	no change	NA	NA	2:209696748	2:209692625	ARRIBA	in-frame	22	9	low	[SELFIE,INTRACHROMOSOMAL[chr2:0.31Mb]],duplication/non-canonical_splicing	MAP2	NA	MAP2	NA	onco	onco	NA	NA	NA
MAP2K2--RTN4R	BS_K17VQECG	-1.26454403344495	0.0103748039501517	NA	NA	no change	no change	NA	NA	19:4117419	22:20243110	ARRIBA	frameshift	10	1	high	[INTERCHROMOSOMAL[chr19--chr22]],translocation	MAP2K2	NA	RTN4R	NA	kinase, CosmicCensus	NA	NA	NA	NA
MAP3K4--MAP3K4	BS_NGHK9RZP	-0.596887094815724	-0.596887094815724	NA	NA	no change	no change	NA	NA	6:161084617	6:161073466	ARRIBA	frameshift	3	0	low	[SELFIE,INTRACHROMOSOMAL[chr6:0.13Mb]],duplication/non-canonical_splicing	MAP3K4	NA	MAP3K4	NA	kinase, tsgs	kinase, tsgs	NA	NA	NA
MAP3K5--TAAR8(3395)/TAAR7P(1908)	BS_3F4FQJMR	0.161093290489682	-0.219358000129583	NA	NA	no change	no change	NA	NA	6:136592173	6:132557116	ARRIBA	frameshift	2	0	medium	[],deletion	MAP3K5	NA	TAAR8	TAAR7P	kinase	NA	NA	NA	NA
MAP4--CNTN4	BS_81SP2HX4	-2.0899979036013	1.47541007523494	NA	NA	differentially expressed	no change	NA	NA	3:47977865	3:2819486	ARRIBA	in-frame	2	1	medium	[INTRACHROMOSOMAL[chr3:44.79Mb]],inversion	MAP4	NA	CNTN4	NA	onco	onco	NA	NA	NA
MAP4--FECHP1(63659)/KRT8P18(278192)	BS_81SP2HX4	-2.0899979036013	53.2868556199498	NA	-0.0897950133157401	differentially expressed	differentially expressed	NA	no change	3:47977865	3:34937513	ARRIBA	frameshift	4	0	medium	[],inversion	MAP4	NA	FECHP1	KRT8P18	onco	NA	NA	NA	NA
MAP4--KIF1A	BS_3XY76V8T	0.853376179051082	0.301440370632433	NA	NA	no change	no change	NA	NA	3:47869212	2:240769660	ARRIBA	frameshift	1	3	medium	[INTERCHROMOSOMAL[chr3--chr2]],translocation	MAP4	NA	KIF1A	NA	onco	NA	NA	NA	NA
MAPK13--DDX60L	BS_MGAMKKBD	4.08346574128525	9.84261254236271	NA	NA	differentially expressed	differentially expressed	NA	NA	6:36127955	4:168456152	ARRIBA	other	1	0	low	[INTERCHROMOSOMAL[chr6--chr4]],translocation	MAPK13	NA	DDX60L	NA	onco	NA	NA	NA	NA
MAPK8--KCNK18	BS_WH5HDE0A	2.69525736815752	50.4944304740649	NA	NA	differentially expressed	differentially expressed	NA	NA	10:48306821	10:117194203	ARRIBA	other	4	0	medium	[INTRACHROMOSOMAL[chr10:68.76Mb]],deletion	MAPK8	NA	KCNK18	NA	onco	NA	NA	NA	NA
MAPK8--KCNK18	BS_WH5HDE0A	2.69525736815752	50.4944304740649	NA	NA	differentially expressed	differentially expressed	NA	NA	10:48306821	10:117209497	ARRIBA	other	1	0	low	[INTRACHROMOSOMAL[chr10:68.76Mb]],deletion	MAPK8	NA	KCNK18	NA	onco	NA	NA	NA	NA
MAPK8--MIR3663HG(14075)/RPL12P26(13034)	BS_V96WVE3Z	2.34494920548416	-0.290162962551712	NA	NA	differentially expressed	no change	NA	NA	10:48306821	10:117183134	ARRIBA	other	30	0	high	[],deletion	MAPK8	NA	MIR3663HG	RPL12P26	onco	NA	NA	NA	NA
MAPK8--MIR3663HG(14075)/RPL12P26(13034)	BS_WH5HDE0A	2.69525736815752	-0.290162962551712	NA	NA	differentially expressed	no change	NA	NA	10:48306821	10:117183134	ARRIBA	other	64	0	high	[],deletion	MAPK8	NA	MIR3663HG	RPL12P26	onco	NA	NA	NA	NA
MAPK8--SLIT1	BS_84XCR9GG	1.08450073522855	1.29316879540816	NA	NA	no change	no change	NA	NA	10:48427096	10:97104888	ARRIBA	other	2	1	medium	[INTRACHROMOSOMAL[chr10:48.56Mb]],inversion	MAPK8	NA	SLIT1	NA	onco	NA	NA	NA	NA
MAPKAPK2--PTCHD3(67159)/RAB18(22647)	BS_QWTE1CWR	1.87094794566939	0.694436778548057	NA	-0.688283386789638	no change	no change	NA	no change	1:206685508	10:27481527	ARRIBA	frameshift	11	1	high	[],translocation	MAPKAPK2	NA	PTCHD3	RAB18	kinase, onco	NA	NA	NA	NA
MAPKAPK2--PTCHD3(67159)/RAB18(22647)	BS_WKESC3XN	2.41944844785327	7.68102166399376	NA	0.126224392794894	differentially expressed	differentially expressed	NA	no change	1:206685508	10:27481527	ARRIBA	frameshift	10	0	high	[],translocation	MAPKAPK2	NA	PTCHD3	RAB18	kinase, onco	NA	NA	NA	NA
MARCH9--MARS	BS_A0DYVX9J	3.07968714354907	2.59558396286173	NA	NA	differentially expressed	differentially expressed	NA	NA	12:57758300	12:57487937	ARRIBA	frameshift	3	2	medium	[INTRACHROMOSOMAL[chr12:0.24Mb]],duplication	MARCH9	NA	MARS	NA	NA	onco	NA	NA	NA
MARK2--CNTN5	BS_B1C6GZ84	1.39776527204114	-0.674346345241447	NA	NA	no change	no change	NA	NA	11:63900110	11:99368473	ARRIBA	frameshift	5	0	high	[INTRACHROMOSOMAL[chr11:35.11Mb]],inversion/3'-3'	MARK2	NA	CNTN5	NA	kinase	NA	NA	NA	NA
MARK2--RPL21P41(242182)/KBTBD8(118713)	BS_QXKRN6CR	-0.521526894924951	-0.0294627825494395	NA	-0.544526873004053	no change	no change	NA	no change	11:63839560	3:66879594	ARRIBA	frameshift	6	1	high	[],translocation	MARK2	NA	RPL21P41	KBTBD8	kinase	NA	NA	NA	NA
MARK2--STK33	BS_3W07B2TG	0.729603474323404	0.733370307543051	NA	NA	no change	no change	NA	NA	11:63839560	11:8464822	ARRIBA	in-frame	2	0	medium	[INTRACHROMOSOMAL[chr11:55.24Mb]],inversion	MARK2	NA	STK33	NA	kinase	kinase	NA	NA	NA
MAST1--GRXCR1	BS_K17VQECG	-0.775925371738836	8.05440506247101	NA	NA	no change	differentially expressed	NA	NA	19:12848057	4:42962892	ARRIBA	in-frame	2	0	low	[INTERCHROMOSOMAL[chr19--chr4]],translocation	MAST1	NA	GRXCR1	NA	kinase	NA	NA	NA	NA
MAST4--MAST4	BS_NGHK9RZP	3.15985578512675	3.15985578512675	NA	NA	differentially expressed	differentially expressed	NA	NA	5:67145379	5:67136563	ARRIBA	in-frame	2	1	low	[SELFIE,[\ChimerSeq\],INTRACHROMOSOMAL[chr5:0.57Mb]],duplication/non-canonical_splicing	MAST4	NA	MAST4	NA	kinase	kinase	NA	NA	NA
MBNL1--BRAF	BS_49F4RAA4	5.37559112531502	0.773812262266101	NA	NA	differentially expressed	no change	NA	NA	3:152447773	7:140783157	ARRIBA	in-frame	18	2	high	[INTERCHROMOSOMAL[chr3--chr7]],translocation	MBNL1	NA	BRAF	NA	NA	kinase, CosmicCensus, onco	NA	NA	NA
MBNL1--BRAF	BS_49F4RAA4	5.37559112531502	0.773812262266101	NA	NA	differentially expressed	no change	NA	NA	3:152445539	7:140783157	ARRIBA	frameshift	1	0	low	[INTERCHROMOSOMAL[chr3--chr7]],translocation	MBNL1	NA	BRAF	NA	NA	kinase, CosmicCensus, onco	NA	NA	NA
MBNL1--BRAF	BS_ZHHAM3AN	5.7896130605859	1.19449968298627	NA	NA	differentially expressed	no change	NA	NA	3:152447773	7:140783157	ARRIBA	in-frame	19	0	high	[INTERCHROMOSOMAL[chr3--chr7]],translocation	MBNL1	NA	BRAF	NA	NA	kinase, CosmicCensus, onco	NA	NA	NA
MBOAT2--FBLN2	BS_C41DJZ1F	2.82727196388312	6.81677358549248	NA	NA	differentially expressed	differentially expressed	NA	NA	2:8908621	3:13626445	ARRIBA	frameshift	2	0	low	[INTERCHROMOSOMAL[chr2--chr3]],translocation	MBOAT2	NA	FBLN2	NA	NA	CosmicCensus	NA	NA	NA
MCF2--MCF2	BS_K5802F84	-0.929251915059878	-0.929251915059878	NA	NA	no change	no change	NA	NA	X:139589835	X:139605779	ARRIBA	frameshift	3	0	low	[SELFIE,INTRACHROMOSOMAL[chrX:0.13Mb]],duplication/non-canonical_splicing	MCF2	NA	MCF2	NA	onco	onco	NA	NA	NA
MCM9--MCM9	BS_0C7VZC0A	3.68820664425288	3.68820664425288	NA	NA	differentially expressed	differentially expressed	NA	NA	6:118813102	6:118856545	ARRIBA	other	3	0	low	[SELFIE,INTRACHROMOSOMAL[chr6:0.12Mb]],duplication	MCM9	NA	MCM9	NA	tsgs	tsgs	NA	NA	NA
MCM9--MCM9	BS_258RRGDM	2.01725616021424	2.01725616021424	NA	NA	differentially expressed	differentially expressed	NA	NA	6:118813102	6:118856545	ARRIBA	other	3	0	low	[SELFIE,INTRACHROMOSOMAL[chr6:0.12Mb]],duplication	MCM9	NA	MCM9	NA	tsgs	tsgs	NA	NA	NA
MCM9--MCM9	BS_3X9WMZGJ	1.37813707044024	1.37813707044024	NA	NA	no change	no change	NA	NA	6:118813102	6:118856545	ARRIBA	frameshift	3	0	low	[SELFIE,INTRACHROMOSOMAL[chr6:0.12Mb]],duplication	MCM9	NA	MCM9	NA	tsgs	tsgs	NA	NA	NA
MCM9--MCM9	BS_A13BMEF5	3.17880213451907	3.17880213451907	NA	NA	differentially expressed	differentially expressed	NA	NA	6:118813102	6:118856545	ARRIBA	in-frame	3	0	low	[SELFIE,INTRACHROMOSOMAL[chr6:0.12Mb]],duplication	MCM9	NA	MCM9	NA	tsgs	tsgs	NA	NA	NA
MCM9--MCM9	BS_EHVYJAVA	2.67163179749525	2.67163179749525	NA	NA	differentially expressed	differentially expressed	NA	NA	6:118813102	6:118856545	ARRIBA	in-frame	3	0	low	[SELFIE,INTRACHROMOSOMAL[chr6:0.12Mb]],duplication	MCM9	NA	MCM9	NA	tsgs	tsgs	NA	NA	NA
MCM9--MCM9	BS_G7AGNB5G	3.38264558394982	3.38264558394982	NA	NA	differentially expressed	differentially expressed	NA	NA	6:118813102	6:118856545	ARRIBA	in-frame	3	0	low	[SELFIE,INTRACHROMOSOMAL[chr6:0.12Mb]],duplication	MCM9	NA	MCM9	NA	tsgs	tsgs	NA	NA	NA
MCM9--MCM9	BS_N6NE6B3W	1.48388204738549	1.48388204738549	NA	NA	no change	no change	NA	NA	6:118813102	6:118856545	ARRIBA	in-frame	2	2	medium	[SELFIE,INTRACHROMOSOMAL[chr6:0.12Mb]],duplication	MCM9	NA	MCM9	NA	tsgs	tsgs	NA	NA	NA
MCM9--MCM9	BS_S1KK7XRH	3.33536469072209	3.33536469072209	NA	NA	differentially expressed	differentially expressed	NA	NA	6:118813102	6:118856545	ARRIBA	in-frame	4	0	low	[SELFIE,INTRACHROMOSOMAL[chr6:0.12Mb]],duplication	MCM9	NA	MCM9	NA	tsgs	tsgs	NA	NA	NA
MCM9--MCM9	BS_VPMKHW9X	1.54420896674022	1.54420896674022	NA	NA	no change	no change	NA	NA	6:118813102	6:118856545	ARRIBA	in-frame	3	0	low	[SELFIE,INTRACHROMOSOMAL[chr6:0.12Mb]],duplication	MCM9	NA	MCM9	NA	tsgs	tsgs	NA	NA	NA
MCM9--MCM9	BS_XJTW0P8P	2.14311405074217	2.14311405074217	NA	NA	differentially expressed	differentially expressed	NA	NA	6:118813102	6:118856545	ARRIBA	other	4	1	medium	[SELFIE,INTRACHROMOSOMAL[chr6:0.12Mb]],duplication	MCM9	NA	MCM9	NA	tsgs	tsgs	NA	NA	NA
MCM9--MCM9	BS_ZH1FBX50	1.25085239437806	1.25085239437806	NA	NA	no change	no change	NA	NA	6:118813102	6:118856545	ARRIBA	in-frame	3	0	low	[SELFIE,INTRACHROMOSOMAL[chr6:0.12Mb]],duplication	MCM9	NA	MCM9	NA	tsgs	tsgs	NA	NA	NA
MDFIC--ST7	BS_6DCSD5Y6	11.3909554752578	4.80906422685076	NA	NA	differentially expressed	differentially expressed	NA	NA	7:114923127	7:117212383	ARRIBA	frameshift	5	0	medium	[INTRACHROMOSOMAL[chr7:1.93Mb]],inversion/3'-3'	MDFIC	NA	ST7	NA	NA	tsgs	NA	NA	NA
MDM2--CARD8	BS_D144EJRQ	2.11366531468313	2.27267892718441	NA	NA	differentially expressed	differentially expressed	NA	NA	12:68824650	19:48211762	ARRIBA	frameshift	2	0	medium	[INTERCHROMOSOMAL[chr12--chr19]],translocation	MDM2	NA	CARD8	NA	CosmicCensus, onco	onco	NA	NA	NA
MDM2--HNRNPA1	BS_PJPGVD62	0.387106963067801	0.450881137640569	NA	NA	no change	no change	NA	NA	12:68835475	12:54283825	ARRIBA	other	2	0	medium	[INTRACHROMOSOMAL[chr12:14.52Mb]],duplication	MDM2	NA	HNRNPA1	NA	CosmicCensus, onco	NA	NA	NA	NA
ME2--AC026898.1(12993)/SMAD2(92219)	BS_M0QYNVK8	-0.563790277518977	NA	NA	2.66997401297741	no change	NA	NA	differentially expressed	18:50932360	18:47716738	ARRIBA	frameshift	2	0	medium	[],duplication	ME2	NA	AC026898.1	SMAD2	NA	NA	NA	tsgs, CosmicCensus, onco	NA
MEF2D--ANGPTL1	BS_KE56MMY0	1.56039480017403	4.30049844458814	NA	NA	no change	differentially expressed	NA	NA	1:156500486	1:178869223	ARRIBA	other	2	0	low	[INTRACHROMOSOMAL[chr1:22.35Mb]],duplication	MEF2D	NA	ANGPTL1	NA	onco	NA	NA	NA	NA
MEF2D--ANGPTL1	BS_KE56MMY0	1.56039480017403	4.30049844458814	NA	NA	no change	differentially expressed	NA	NA	1:156500486	1:178870874	ARRIBA	other	2	0	low	[INTRACHROMOSOMAL[chr1:22.35Mb]],duplication	MEF2D	NA	ANGPTL1	NA	onco	NA	NA	NA	NA
MEGF8--AL121832.1(3122)/GATA5(12754)	BS_DRY58DTF	-0.305304364187075	NA	NA	-0.450859439670077	no change	NA	NA	no change	19:42371482	20:62450743	ARRIBA	frameshift	2	0	medium	[],translocation	MEGF8	NA	AL121832.1	GATA5	NA	NA	NA	tsgs	NA
MELK--MELK	BS_XBQZYS8G	38.3965100943052	38.3965100943052	NA	NA	differentially expressed	differentially expressed	NA	NA	9:36674937	9:36669310	ARRIBA	frameshift	3	0	low	[SELFIE,INTRACHROMOSOMAL[chr9:0.10Mb]],duplication/non-canonical_splicing	MELK	NA	MELK	NA	kinase	kinase	NA	NA	NA
MEN1--AC015771.1(172257)/Y_RNA(21436)	BS_CZ3NA7KV	-1.61673741097542	NA	NA	-0.162236315085263	no change	NA	NA	no change	11:64807715	11:24434475	ARRIBA	frameshift	13	2	medium	[],deletion	MEN1	NA	AC015771.1	Y_RNA	tsgs, CosmicCensus, onco	NA	NA	NA	NA
MEN1--CPAMD8	BS_W80TJC27	-1.20455233652823	-0.279639172420933	NA	NA	no change	no change	NA	NA	11:64803945	19:16930184	ARRIBA	other	3	1	medium	[INTERCHROMOSOMAL[chr11--chr19]],translocation/5'-5'	MEN1	NA	CPAMD8	NA	tsgs, CosmicCensus, onco	NA	NA	NA	NA
MET--CAMK2B	BS_4QW2S1Q8	14.5303902303343	-0.10301693865396	NA	NA	differentially expressed	no change	NA	NA	7:116758620	7:44284225	ARRIBA	in-frame	3	0	low	[INTRACHROMOSOMAL[chr7:72.34Mb]],inversion	MET	NA	CAMK2B	NA	kinase, CosmicCensus, onco	onco	NA	NA	NA
MET--GCK	BS_4QW2S1Q8	14.5303902303343	-0.552938346181626	NA	NA	differentially expressed	no change	NA	NA	7:116783469	7:44153463	ARRIBA	in-frame	4	0	low	[INTRACHROMOSOMAL[chr7:72.47Mb]],inversion	MET	NA	GCK	NA	kinase, CosmicCensus, onco	kinase	NA	NA	NA
MET--PTPRZ1	BS_45J79YTF	11.3103218377188	4.69881043444573	NA	NA	differentially expressed	differentially expressed	NA	NA	7:116700284	7:122010334	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr7:5.07Mb]],deletion	MET	NA	PTPRZ1	NA	kinase, CosmicCensus, onco	NA	NA	NA	NA
MET(10832)/CAPZA2(1852)--MET	BS_6DCSD5Y6	12.480730303402	12.480730303402	-0.109114763795844	NA	differentially expressed	differentially expressed	no change	NA	7:116809218	7:116739950	ARRIBA	other	48	0	high	[],duplication	MET	CAPZA2	MET	NA	kinase, CosmicCensus, onco	kinase, CosmicCensus, onco	NA	NA	NA
METTL22--LMO2(62504)/CAPRIN1(96890)	BS_6JHXXVR7	1.04444230444293	-1.36133731752072	NA	4.57881938360767	no change	no change	NA	differentially expressed	16:8625798	11:33954793	ARRIBA	frameshift	30	4	high	[],translocation	METTL22	NA	LMO2	CAPRIN1	NA	CosmicCensus, onco, curatedTF	NA	NA	NA
MFHAS1--AC103957.2(8744)/AC114550.2(85657)	BS_Z85M2R3N	1.48785972124293	NA	NA	NA	no change	NA	NA	NA	8:8890061	8:8470081	ARRIBA	frameshift	2	0	medium	[],deletion	MFHAS1	NA	AC103957.2	AC114550.2	onco	NA	NA	NA	NA
MFHAS1--PRAG1	BS_Z85M2R3N	1.48785972124293	NA	NA	NA	no change	NA	NA	NA	8:8890061	8:8381834	ARRIBA	frameshift	3	0	medium	[INTRACHROMOSOMAL[chr8:0.40Mb]],deletion	MFHAS1	NA	PRAG1	NA	onco	NA	NA	NA	NA
MGLL--ERC2	BS_FAQQ0GCQ	0.0376555447690341	-1.18887183324169	NA	NA	no change	no change	NA	NA	3:127821694	3:55511276	ARRIBA	frameshift	6	2	medium	[INTRACHROMOSOMAL[chr3:71.22Mb]],deletion	MGLL	NA	ERC2	NA	NA	onco	NA	NA	NA
MGMT--AL355537.2(217541)/AL391869.1(100648)	BS_KDSTG5YY	2.22692867254858	NA	NA	NA	differentially expressed	NA	NA	NA	10:129536377	10:129177603	ARRIBA	frameshift	2	0	medium	[],duplication	MGMT	NA	AL355537.2	AL391869.1	CosmicCensus	NA	NA	NA	NA
MICALL2--HIPK2	BS_9F09XV62	-0.0461467070259852	2.83438417621037	NA	NA	no change	differentially expressed	NA	NA	7:1436742	7:139631725	ARRIBA	in-frame	5	0	medium	[INTRACHROMOSOMAL[chr7:138.10Mb]],duplication	MICALL2	NA	HIPK2	NA	NA	kinase, tsgs, onco	NA	NA	NA
MID1--C1QTNF7	BS_RCCN63K6	1.68915482684479	4.57541828907599	NA	NA	no change	differentially expressed	NA	NA	X:10566888	4:15442168	ARRIBA	frameshift	2	0	high	[INTERCHROMOSOMAL[chrX--chr4]],translocation	MID1	NA	C1QTNF7	NA	onco	NA	NA	NA	NA
MID1--C1QTNF7	BS_RCCN63K6	1.68915482684479	4.57541828907599	NA	NA	no change	differentially expressed	NA	NA	X:10567002	4:15442168	ARRIBA	frameshift	1	0	low	[INTERCHROMOSOMAL[chrX--chr4]],translocation	MID1	NA	C1QTNF7	NA	onco	NA	NA	NA	NA
MID1--CC2D2A	BS_RCCN63K6	1.68915482684479	3.20912931406333	NA	NA	no change	differentially expressed	NA	NA	X:10566888	4:15475915	ARRIBA	in-frame	2	0	low	[INTERCHROMOSOMAL[chrX--chr4]],translocation	MID1	NA	CC2D2A	NA	onco	NA	NA	NA	NA
MIR101-1(7613)/AL357078.1(506)--KDF1	BS_RCCN63K6	NA	5.2762926545691	NA	NA	NA	differentially expressed	NA	NA	1:65066121	1:26950756	ARRIBA	other	4	0	high	[],deletion	MIR101-1	AL357078.1	KDF1	NA	tsgs	NA	NA	NA	NA
MIR3141(86965)/MIR1303(2739)--VCAN	BS_P0QF87WC	NA	4.41483274270451	NA	NA	NA	differentially expressed	NA	NA	5:154683037	5:83490098	ARRIBA	other	3	0	medium	[],duplication	MIR3141	MIR1303	VCAN	NA	NA	onco	NA	NA	NA
MKL1--ACO2	BS_49BQS7Z6	0.853867400303679	-0.761701539955673	NA	NA	no change	no change	NA	NA	22:40463221	22:41499726	ARRIBA	frameshift	11	1	high	[INTRACHROMOSOMAL[chr22:0.83Mb]],inversion	MKL1	NA	ACO2	NA	onco	NA	NA	NA	NA
MKL1--ACO2	BS_49BQS7Z6	0.853867400303679	-0.761701539955673	NA	NA	no change	no change	NA	NA	22:40463221	22:41507791	ARRIBA	frameshift	3	0	medium	[INTRACHROMOSOMAL[chr22:0.83Mb]],inversion	MKL1	NA	ACO2	NA	onco	NA	NA	NA	NA
MKL1--ACO2	BS_49BQS7Z6	0.853867400303679	-0.761701539955673	NA	NA	no change	no change	NA	NA	22:40552106	22:41499726	ARRIBA	other	1	1	medium	[INTRACHROMOSOMAL[chr22:0.83Mb]],inversion	MKL1	NA	ACO2	NA	onco	NA	NA	NA	NA
MKL1--ACO2	BS_GXTFW99H	1.94372495531633	-1.74488530548868	NA	NA	no change	no change	NA	NA	22:40463221	22:41499726	ARRIBA	frameshift	3	0	medium	[INTRACHROMOSOMAL[chr22:0.83Mb]],inversion	MKL1	NA	ACO2	NA	onco	NA	NA	NA	NA
MKL1--ACO2	BS_GXTFW99H	1.94372495531633	-1.74488530548868	NA	NA	no change	no change	NA	NA	22:40463221	22:41507791	ARRIBA	frameshift	2	0	medium	[INTRACHROMOSOMAL[chr22:0.83Mb]],inversion	MKL1	NA	ACO2	NA	onco	NA	NA	NA	NA
