FusionName	Sample	zscore_Gene1A	zscore_Gene1B	zscore_Gene2A	zscore_Gene2B	note_expression_Gene1A	note_expression_Gene1B	note_expression_Gene2A	note_expression_Gene2B	LeftBreakpoint	RightBreakpoint	Caller	Fusion_Type	JunctionReadCount	SpanningFragCount	Confidence	annots	Gene1A	Gene2A	Gene1B	Gene2B	Gene1A_anno	Gene1B_anno	Gene2A_anno	Gene2B_anno	Fusion_anno
KCNH1--AL590132.1	BS_WGK8ZMVA	0.942426579237604	NA	NA	NA	no change	NA	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	4	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_WGK8ZMVA	0.942426579237604	NA	NA	NA	no change	NA	NA	NA	1:211018783	1:211090690	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_WGK8ZMVA	0.942426579237604	NA	NA	NA	no change	NA	NA	NA	1:210919640	1:211090690	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_WGK8ZMVA	0.942426579237604	NA	NA	NA	no change	NA	NA	NA	1:210919640	1:210920069	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_WYG77VVP	2.76380173850783	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	2	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_WYG77VVP	2.76380173850783	NA	NA	NA	differentially expressed	NA	NA	NA	1:210919640	1:210920069	ARRIBA	frameshift	3	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_WYG77VVP	2.76380173850783	NA	NA	NA	differentially expressed	NA	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	8	2	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_WYG77VVP	2.76380173850783	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018864	1:211019256	ARRIBA	in-frame	4	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_WYG77VVP	2.76380173850783	NA	NA	NA	differentially expressed	NA	NA	NA	1:210919640	1:211019256	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_WYG77VVP	2.76380173850783	NA	NA	NA	differentially expressed	NA	NA	NA	1:211082780	1:211103602	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_YB2RXRHT	3.25714229475116	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018783	1:211090690	ARRIBA	in-frame	4	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_YB2RXRHT	3.25714229475116	NA	NA	NA	differentially expressed	NA	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	7	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_YB2RXRHT	3.25714229475116	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	22	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_YB2RXRHT	3.25714229475116	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018783	1:211019256	ARRIBA	in-frame	4	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_YB2RXRHT	3.25714229475116	NA	NA	NA	differentially expressed	NA	NA	NA	1:211090562	1:211107377	ARRIBA	in-frame	2	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_YB2RXRHT	3.25714229475116	NA	NA	NA	differentially expressed	NA	NA	NA	1:210919640	1:210920069	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_YB2RXRHT	3.25714229475116	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018864	1:211082898	ARRIBA	frameshift	2	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_YB2RXRHT	3.25714229475116	NA	NA	NA	differentially expressed	NA	NA	NA	1:210919640	1:211107377	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_YB2RXRHT	3.25714229475116	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018864	1:211019256	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_YMAJC22S	2.60350383149347	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	15	3	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_YMAJC22S	2.60350383149347	NA	NA	NA	differentially expressed	NA	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	7	3	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_YMAJC22S	2.60350383149347	NA	NA	NA	differentially expressed	NA	NA	NA	1:210919640	1:210920069	ARRIBA	frameshift	4	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_YMAJC22S	2.60350383149347	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018864	1:211082898	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_YMAJC22S	2.60350383149347	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018864	1:211019256	ARRIBA	in-frame	3	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_YMAJC22S	2.60350383149347	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018783	1:211019256	ARRIBA	in-frame	2	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_YMAJC22S	2.60350383149347	NA	NA	NA	differentially expressed	NA	NA	NA	1:211082780	1:211090690	ARRIBA	frameshift	4	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_YMAJC22S	2.60350383149347	NA	NA	NA	differentially expressed	NA	NA	NA	1:211090562	1:211107377	ARRIBA	in-frame	1	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_YNEQJ6AH	1.87535594092743	NA	NA	NA	no change	NA	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	4	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_YNEQJ6AH	1.87535594092743	NA	NA	NA	no change	NA	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	3	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_YNEQJ6AH	1.87535594092743	NA	NA	NA	no change	NA	NA	NA	1:210919640	1:210920069	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_YNEQJ6AH	1.87535594092743	NA	NA	NA	no change	NA	NA	NA	1:211090562	1:211107377	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_Z2NWPQKF	2.02558036552263	NA	NA	NA	differentially expressed	NA	NA	NA	1:211082780	1:211090690	ARRIBA	frameshift	3	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_Z2NWPQKF	2.02558036552263	NA	NA	NA	differentially expressed	NA	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	3	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_Z2NWPQKF	2.02558036552263	NA	NA	NA	differentially expressed	NA	NA	NA	1:210919640	1:211090690	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_Z2NWPQKF	2.02558036552263	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018864	1:211082898	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_Z2NWPQKF	2.02558036552263	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZH1FBX50	4.14287006567823	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	26	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZH1FBX50	4.14287006567823	NA	NA	NA	differentially expressed	NA	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	20	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZH1FBX50	4.14287006567823	NA	NA	NA	differentially expressed	NA	NA	NA	1:210919640	1:210920069	ARRIBA	frameshift	5	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZH1FBX50	4.14287006567823	NA	NA	NA	differentially expressed	NA	NA	NA	1:211090562	1:211107377	ARRIBA	in-frame	3	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZH1FBX50	4.14287006567823	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018783	1:211090690	ARRIBA	frameshift	1	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZH1FBX50	4.14287006567823	NA	NA	NA	differentially expressed	NA	NA	NA	1:211103496	1:211107377	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZH1FBX50	4.14287006567823	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018864	1:211082898	ARRIBA	frameshift	6	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZH1FBX50	4.14287006567823	NA	NA	NA	differentially expressed	NA	NA	NA	1:211082780	1:211090690	ARRIBA	frameshift	6	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZH1FBX50	4.14287006567823	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018864	1:211019256	ARRIBA	in-frame	5	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZH1FBX50	4.14287006567823	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018783	1:211019256	ARRIBA	in-frame	4	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZH1FBX50	4.14287006567823	NA	NA	NA	differentially expressed	NA	NA	NA	1:210919640	1:211090690	ARRIBA	in-frame	2	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZH1FBX50	4.14287006567823	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018864	1:211107377	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZR96A4FH	3.30347144946073	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018783	1:211019256	ARRIBA	in-frame	3	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZR96A4FH	3.30347144946073	NA	NA	NA	differentially expressed	NA	NA	NA	1:211082780	1:211090690	ARRIBA	frameshift	10	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZR96A4FH	3.30347144946073	NA	NA	NA	differentially expressed	NA	NA	NA	1:210919640	1:210920069	ARRIBA	frameshift	9	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZR96A4FH	3.30347144946073	NA	NA	NA	differentially expressed	NA	NA	NA	1:210919640	1:211090690	ARRIBA	in-frame	3	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZR96A4FH	3.30347144946073	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	31	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZR96A4FH	3.30347144946073	NA	NA	NA	differentially expressed	NA	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	24	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZR96A4FH	3.30347144946073	NA	NA	NA	differentially expressed	NA	NA	NA	1:211090562	1:211107377	ARRIBA	in-frame	3	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZR96A4FH	3.30347144946073	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018783	1:211082898	ARRIBA	frameshift	2	2	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZR96A4FH	3.30347144946073	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018783	1:211090690	ARRIBA	frameshift	2	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZR96A4FH	3.30347144946073	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018864	1:211082898	ARRIBA	frameshift	2	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZR96A4FH	3.30347144946073	NA	NA	NA	differentially expressed	NA	NA	NA	1:210775348	1:211019256	ARRIBA	in-frame	1	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZR96A4FH	3.30347144946073	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018864	1:211019256	ARRIBA	in-frame	1	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZR96A4FH	3.30347144946073	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018864	1:211107377	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZXYDSBM9	3.36154002506614	NA	NA	NA	differentially expressed	NA	NA	NA	1:210919640	1:210920069	ARRIBA	frameshift	11	2	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZXYDSBM9	3.36154002506614	NA	NA	NA	differentially expressed	NA	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	12	2	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZXYDSBM9	3.36154002506614	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	2	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZXYDSBM9	3.36154002506614	NA	NA	NA	differentially expressed	NA	NA	NA	1:211082780	1:211090690	ARRIBA	frameshift	2	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZXYDSBM9	3.36154002506614	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018864	1:211019256	ARRIBA	in-frame	2	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZXYDSBM9	3.36154002506614	NA	NA	NA	differentially expressed	NA	NA	NA	1:211090562	1:211107377	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZXYDSBM9	3.36154002506614	NA	NA	NA	differentially expressed	NA	NA	NA	1:211018783	1:211019256	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZXYDSBM9	3.36154002506614	NA	NA	NA	differentially expressed	NA	NA	NA	1:210919640	1:211019256	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZZPBANDD	1.8257156814599	NA	NA	NA	no change	NA	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	6	0	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZZPBANDD	1.8257156814599	NA	NA	NA	no change	NA	NA	NA	1:210919640	1:210920069	ARRIBA	frameshift	2	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZZPBANDD	1.8257156814599	NA	NA	NA	no change	NA	NA	NA	1:211082780	1:211090690	ARRIBA	frameshift	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZZPBANDD	1.8257156814599	NA	NA	NA	no change	NA	NA	NA	1:211018783	1:211019256	ARRIBA	in-frame	1	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZZPBANDD	1.8257156814599	NA	NA	NA	no change	NA	NA	NA	1:211018864	1:211082898	ARRIBA	frameshift	2	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZZPBANDD	1.8257156814599	NA	NA	NA	no change	NA	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	5	1	medium	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZZPBANDD	1.8257156814599	NA	NA	NA	no change	NA	NA	NA	1:211090562	1:211107377	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--AL590132.1	BS_ZZPBANDD	1.8257156814599	NA	NA	NA	no change	NA	NA	NA	1:211018864	1:211019256	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr1:0.28Mb]],duplication	KCNH1	NA	AL590132.1	NA	Oncogene	NA	NA	NA	NA
KCNH1--HHAT	BS_S2TA8R29	0.942426579237604	2.49557376479255	NA	NA	no change	differentially expressed	NA	NA	1:210775348	1:210674288	ARRIBA	frameshift	1	0	low	[FA_CancerSupp,INTRACHROMOSOMAL[chr1:0.00Mb],LOCAL_INVERSION:-:+:[527]],inversion	KCNH1	NA	HHAT	NA	Oncogene	NA	NA	NA	NA
KCNH1--HHAT	BS_S2TA8R29	0.942426579237604	2.49557376479255	NA	NA	no change	differentially expressed	NA	NA	1:210740896	1:210674288	ARRIBA	other	1	0	low	[FA_CancerSupp,INTRACHROMOSOMAL[chr1:0.00Mb],LOCAL_INVERSION:-:+:[527]],duplication/3'-3'	KCNH1	NA	HHAT	NA	Oncogene	NA	NA	NA	NA
KCNH1--KCNH1	BS_044XZ8ST	2.70715082215773	2.70715082215773	NA	NA	differentially expressed	differentially expressed	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	9	1	low	[SELFIE,INTRACHROMOSOMAL[chr1:0.46Mb]],duplication/non-canonical_splicing	KCNH1	NA	KCNH1	NA	Oncogene	Oncogene	NA	NA	NA
KCNH1--KCNH1	BS_07ANYSYQ	1.73628719321685	1.73628719321685	NA	NA	no change	no change	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	7	0	low	[SELFIE,INTRACHROMOSOMAL[chr1:0.46Mb]],duplication/non-canonical_splicing	KCNH1	NA	KCNH1	NA	Oncogene	Oncogene	NA	NA	NA
KCNH1--KCNH1	BS_0T17SY47	2.25104172243631	2.25104172243631	NA	NA	differentially expressed	differentially expressed	NA	NA	1:211082780	1:211107377	ARRIBA	frameshift	11	0	low	[SELFIE,INTRACHROMOSOMAL[chr1:0.46Mb]],duplication/non-canonical_splicing	KCNH1	NA	KCNH1	NA	Oncogene	Oncogene	NA	NA	NA
KCNH1--KCNH1	BS_1G3WYEN3	1.57401575148041	1.57401575148041	NA	NA	no change	no change	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	7	0	low	[SELFIE,INTRACHROMOSOMAL[chr1:0.46Mb]],duplication/non-canonical_splicing	KCNH1	NA	KCNH1	NA	Oncogene	Oncogene	NA	NA	NA
KCNH1--KCNH1	BS_1T19NFJ8	2.31351461601261	2.31351461601261	NA	NA	differentially expressed	differentially expressed	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	35	2	low	[SELFIE,INTRACHROMOSOMAL[chr1:0.46Mb]],duplication/non-canonical_splicing	KCNH1	NA	KCNH1	NA	Oncogene	Oncogene	NA	NA	NA
KCNH1--KCNH1	BS_258RRGDM	1.85236087834876	1.85236087834876	NA	NA	no change	no change	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	9	1	low	[SELFIE,INTRACHROMOSOMAL[chr1:0.46Mb]],duplication/non-canonical_splicing	KCNH1	NA	KCNH1	NA	Oncogene	Oncogene	NA	NA	NA
KCNH1--KCNH1	BS_273HKCT4	1.46666901488323	1.46666901488323	NA	NA	no change	no change	NA	NA	1:211018864	1:211090690	ARRIBA	frameshift	7	0	low	[SELFIE,INTRACHROMOSOMAL[chr1:0.46Mb]],duplication/non-canonical_splicing	KCNH1	NA	KCNH1	NA	Oncogene	Oncogene	NA	NA	NA
